title,currency,raw_price,usd_price,listing_url,image_url,fair_value,discount_pct,grade,sources,pricecharting_link,confidence,matched_card,search_term_used
2019 #249 Full Art/Venusaur & Snivy GX PSA 10 Sun & Moon Cosmic Eclipse Pokemon,SOL,170.0,13941.7,https://collectorcrypt.com/assets/solana/24tgEazxrUYMagfL7cVj2DkLJ6CwwiCLtAfuyJ6Bbddo,https://d1xpxki1g4htqu.cloudfront.net/gp9LnYNkgvtKYbcTjl9gCS85qoC6q1neGXbcA3T0G24,45.4,-30608.6,PSA 10,['PriceCharting'],https://www.pricecharting.com/game/pokemon-cosmic-eclipse/venusaur-&-snivy-gx-249,0.95,Venusaur & Snivy GX #249Pokemon Cosmic Eclipse,v venusaur #249
2022 #241 Gengar-Holo CGC 10 Swsh Black Star Promo Pokemon,SOL,250.0,20502.5,https://collectorcrypt.com/assets/solana/2jcCfMCBUQMfXjdoFRc7Z7FyW2HwNj9mLqJvv8Wj8aSH,https://d1xpxki1g4htqu.cloudfront.net/Y0vhBMToypXcaNhDSds_J0jsSY9_kmUT-rSm3mSQVTo,11.0,-186286.4,CGC 10,['PriceCharting'],https://www.pricecharting.com/game/pokemon-2001-topps-johto/miltank-holo-241,0.95,Miltank [Holo] #241Pokemon 2001 Topps Johto,holo gengar #241
2018 #280 Yokohama's Pikachu PSA 9 Japanese SM Promo Pokemon,SOL,1111.0,91113.11,https://collectorcrypt.com/assets/solana/2zSgLue6VXnpaKjYxBRErKREG8fruh6JYGUWwFZ8qHXj,https://d1xpxki1g4htqu.cloudfront.net/_hjjQH1XLrIQCdfrM1iupS7Cf_Jz_TaiG4gUunGaZIE,248.17,-36614.0,PSA 9,['PriceCharting'],https://www.pricecharting.com/game/pokemon-japanese-promo/yokohama%27s-pikachu-280sm-p,0.95,Yokohama's Pikachu #280/SM-PPokemon Japanese Promo,pikachu #280
2021 #208 Pikachu CGC 10 Pristine Japanese S Promo Pokemon,SOL,288.0,23618.88,https://collectorcrypt.com/assets/solana/7Eb2hJZqzViaMsFZHR1Hv1Txt1S4Vr76ebgdQ37ogHyD,https://d1xpxki1g4htqu.cloudfront.net/wGPymRHJhEK_vnVGbFPN-iXQ3YCMD5tqZ6BYfWH98lY,373.56,-6222.6,CGC 10,['PriceCharting'],https://www.pricecharting.com/game/pokemon-japanese-promo/pikachu-208sm-p,0.95,Pikachu #208/SM-PPokemon Japanese Promo,pikachu #208
2019 #251 Full Art/Charizard & Braixen GX PSA 9 Sun & Moon Cosmic Eclipse Pokemon,SOL,84.0,6888.84,https://collectorcrypt.com/assets/solana/4UdceBJvSc7NrPQ4RgZTAbH1qG2TJbtryHBQXwz4oc5e,https://d1xpxki1g4htqu.cloudfront.net/JVt8MyCKQMxTDm_J1rSxi8MTh8R3KDWJFrsd6FSnWJk,94.21,-7212.2,PSA 9,['PriceCharting'],https://www.pricecharting.com/game/pokemon-cosmic-eclipse/charizard-&-braixen-gx-251,0.95,Charizard & Braixen GX #251Pokemon Cosmic Eclipse,gx charizard #251
2019 #025 Greninja & Zoroark GX PSA 10 Japanese Sun & Moon Strength Expansion Pack Night Unison Pokemon,SOL,1.0,82.01,https://collectorcrypt.com/assets/solana/HiWRTqWM3eHu8GN5jshYp1rfhnPka1kFypeDGfTdJ4RY,https://d1xpxki1g4htqu.cloudfront.net/dtSxZP1Z7mQQY7vRidQi1fsJxznxyNrN0gJqYH4J7S0,13.77,-495.6,PSA 10,['PriceCharting'],https://www.pricecharting.com/game/pokemon-japanese-night-unison/greninja-&-zoroark-gx-25,0.95,Greninja & Zoroark GX #25Pokemon Japanese Night Unison,ex greninja #25
2022 #074 Full Art/Gengar CGC 10 Pristine Japanese Sword & Shield Dark Phantasma Pokemon,SOL,57.2,4690.97,https://collectorcrypt.com/assets/solana/42673FJxGnuYpkfNQGDydoVaD62xyjnmR4czL2vdAKmN,https://d1xpxki1g4htqu.cloudfront.net/2oWn68CSbg8lxuBmtnyBj3m8xkWcS1mCJcS-zYe4ppk,27.25,-17114.6,CGC 10,['PriceCharting'],https://www.pricecharting.com/game/pokemon-japanese-dark-phantasma/gengar-74,0.95,Gengar #74Pokemon Japanese Dark Phantasma,full art gengar #74
2025 #087 Mega Venusaur ex CGC 10 Mega Brave - M1L - Japanese Pokemon,SOL,2.0,164.02,https://collectorcrypt.com/assets/solana/4mZUBpowuMdKXc3Chxre4oQY4PaAqabEzdGGEkCwRpXT,https://d1xpxki1g4htqu.cloudfront.net/a7fmhCPu3dGJY0HQDRi4ltZnYWE9ZcSAB1OwsyKxVT8,48.86,-235.7,CGC 10,['PriceCharting'],https://www.pricecharting.com/game/pokemon-japanese-mega-brave/mega-venusaur-ex-87,0.95,Mega Venusaur ex #87Pokemon Japanese Mega Brave,ex venusaur #87
2022 #TG16 Full Art/Pikachu V CGC 9 Sword & Shield Lost Origin Pokemon,SOL,2.0,164.02,https://collectorcrypt.com/assets/solana/Eo88mQTxfSi2riBpQD7oUHWLgUU1FF8Cq6SgQvd4RKqC,https://d1xpxki1g4htqu.cloudfront.net/H2fe1uTQBG-o4fJwBaxCxifqhE2--3QHR81f1Bh8tgk,83.7,-96.0,CGC 9,['PriceCharting'],https://www.pricecharting.com/game/pokemon-lost-origin/pikachu-v-tg16,0.95,Pikachu V #TG16Pokemon Lost Origin,v pikachu #tg16
2025 #228 Mega Lucario ex CGC 10 Pristine Mega Dream ex - M2a - Japanese Pokemon,SOL,2.0,164.02,https://collectorcrypt.com/assets/solana/aU7inKgADeTvC5zNu4jjrJYxMn2FSqaAEzawB29oibK,https://d1xpxki1g4htqu.cloudfront.net/3NlNbBO4B8b482MccJQaeU3-mmDbMiQ7PaDbIj-pIUw,9.45,-1635.7,CGC 10,['PriceCharting'],https://www.pricecharting.com/game/pokemon-japanese-mega-dream-ex/mega-lucario-ex-228,0.95,Mega Lucario ex #228Pokemon Japanese Mega Dream ex,ex lucario #228
2016 #033 Pikachu 1st Edition CGC 10 Pristine Japanese Expansion 20th Anniversary Pokemon,SOL,600.0,49206.0,https://collectorcrypt.com/assets/solana/hBpSXvYu4WDSxLF6Lp9gb8QzjVtmyFLVYv22Govaf7F,https://d1xpxki1g4htqu.cloudfront.net/9JWATa7dhu8ZXCHgmhTvBCNNo3BS0e-e4ExMNbZrJxQ,3.51,-1401780.3,CGC 10,['PriceCharting'],https://www.pricecharting.com/game/pokemon-japanese-super-electric-breaker/pikachu-ex-33,0.95,Pikachu ex #33Pokemon Japanese Super Electric Breaker,ex pikachu #33
2024 #088 Gengar EX CGC 10 Japanese Sv5k-Wild Force Pokemon,SOL,1500.0,123015.0,https://collectorcrypt.com/assets/solana/9UKwzeYfePzsAgdYPqc2Aw63vL2EPsrtqKuqoQutTenV,https://d1xpxki1g4htqu.cloudfront.net/wzRHWmjmpWvn9Zh7npdC_G_AdNZ2kZPHCIpWCFvBwBw,27.27,-451000.1,CGC 10,['PriceCharting'],https://www.pricecharting.com/game/pokemon-japanese-wild-force/gengar-ex-88,0.95,Gengar ex #88Pokemon Japanese Wild Force,ex gengar #88
2022 #071/SV-P Charmander CGC 10 Scarlet & Violet Promos - Traditional Chinese Pokemon,SOL,75.0,6150.75,https://collectorcrypt.com/assets/solana/BcVXMPKqofGsqZh6M4vEBMK9sCgnY9hhBLMqZvnkAe6b,https://d1xpxki1g4htqu.cloudfront.net/7UxY6HwHsmMbLjV0c-FKQrokREBIW_KMHkt1fusWnUE,2.45,-250951.0,CGC 10,['PriceCharting'],https://www.pricecharting.com/game/pokemon-go/alolan-exeggutor-v-71,0.95,Alolan Exeggutor V #71Pokemon Go,v charmander #71
2025 #94 Japanese Mega Inferno X Full Art Mega Charizard X ex CGC 10 Pokemon,SOL,1500.0,123015.0,https://collectorcrypt.com/assets/solana/3z9Nfb4Usw2Xxbcd4ce38Br6fRqybSRPJAC84P16TuLE,https://d1xpxki1g4htqu.cloudfront.net/w729GQEAOD97khyq3TMH9JYTzfqwO1MukgX_7TCdzrM,29.25,-420464.1,CGC 10,['PriceCharting'],https://www.pricecharting.com/game/pokemon-japanese-inferno-x/mega-charizard-x-ex-94,0.95,Mega Charizard X Ex #94Pokemon Japanese Inferno X,ex charizard #94
2023 #020 Radiant Charizard CGC 10 Sword and Shield Crown Zenith Pokemon,SOL,173.0,14187.73,https://collectorcrypt.com/assets/solana/BrF2hzyhpEhvEmN8SecqLWe53LUaHQEmL4tjT4X6RKs7,https://d1xpxki1g4htqu.cloudfront.net/THNfon6MwfNG4LjKRE4gNWuq3X3Yhov3pbPs8VRPdcg,99.99,-14089.1,CGC 10,['PriceCharting'],https://www.pricecharting.com/game/pokemon-crown-zenith/radiant-charizard-prize-pack-20,0.95,Radiant Charizard [Prize Pack] #20Pokemon Crown Zenith,radiant charizard #20
2025 #022 Haunter CGC 10 Pristine Mega Gengar ex Starter Set - mBG - Japanese Pokemon,SOL,1.0,82.01,https://collectorcrypt.com/assets/solana/653h9J8ZA15JRUSVcyeY7aHYRMa69XZL4Cv4ykUajbMy,https://d1xpxki1g4htqu.cloudfront.net/TxATmNWAw05YFm0FhOax5iLeGWKsQhkrQzmOUYcLbpM,17.34,-373.0,CGC 10,['PriceCharting'],https://www.pricecharting.com/game/pokemon-japanese-mega-starter-deck-gengar-ex/haunter-22,0.95,Haunter #22Pokemon Japanese Mega Starter Deck Gengar Ex,ex gengar #22
2021 #046 Full Art/Pikachu Vmax CGC 10 Pristine Japanese Sword & Shield Vmax Climax Pokemon,SOL,2.0,164.02,https://collectorcrypt.com/assets/solana/CLLDYa9e9fUZUYoPCCTTi1t6L2mCaE1byELGZZnYxVrL,https://d1xpxki1g4htqu.cloudfront.net/OuvqjSW6lYSWq8vRstT-TXBF_bg--Zhs8HPlkpu5ru4,6.17,-2558.3,CGC 10,['PriceCharting'],https://www.pricecharting.com/game/pokemon-japanese-vmax-climax/pikachu-vmax-46,0.95,Pikachu VMAX #46Pokemon Japanese VMAX Climax,vmax pikachu #46
2023 #066 Charizard EX CGC 10 Pristine Japanese SV3-Ruler of the Black Flame Pokemon,SOL,88.0,7216.88,https://collectorcrypt.com/assets/solana/7XX96CFe87aa7xpg8ad7cZ5Zn2Gq7wJuMS6XQPo3jNiB,https://d1xpxki1g4htqu.cloudfront.net/pHSjHTEep-wbhoSrqko_BAiH0A-HDtzrdku-bFAAqtc,3.85,-187351.4,CGC 10,['PriceCharting'],https://www.pricecharting.com/game/pokemon-japanese-ruler-of-the-black-flame/charizard-ex-66,0.95,Charizard ex #66Pokemon Japanese Ruler of the Black Flame,ex charizard #66
2007 #009 Blastoise CGC 8.5 Shining Darkness - DP3 - Japanese Pokemon,SOL,1.0,82.01,https://collectorcrypt.com/assets/solana/BR9cj8W8iR4f1tubmmAksP4uZDYTRc1c2gbaLf8f3c9A,https://d1xpxki1g4htqu.cloudfront.net/zsf-1UmUdR0P-EIKoZsAschOamkhj2mAXwxdg8ptlPc,24.06,-240.9,CGC 8.5,['PriceCharting'],https://www.pricecharting.com/game/pokemon-japanese-topsun/blastoise-9,0.95,Blastoise #9Pokemon Japanese Topsun,blastoise #9
1999 #23 Arcanine PSA 8 Game Pokemon,SOL,0.5,41.01,https://collectorcrypt.com/assets/solana/8ShvNPxxpju8vqZ8H9LnqQqNxAWDTC7Dnjq6co2ugA8T,https://d1xpxki1g4htqu.cloudfront.net/bUw-W-MscEIjomPQph6zJ4k8h7a-tAeKcHu4mYP3BxU,9.12,-349.7,PSA 8,['PriceCharting'],https://www.pricecharting.com/game/pokemon-base-set/arcanine-1999-2000-23,0.95,Arcanine [1999-2000] #23Pokemon Base Set,arcanine #23
2022 #001 Pikachu CGC 10 Chinese SV Promo Pokemon,SOL,0.5,41.01,https://collectorcrypt.com/assets/solana/BMwJuTQD8gBY5BT6p6GnK3Yvskg7SmMEUSbCeGCC1Ca4,https://d1xpxki1g4htqu.cloudfront.net/Zp_kP8W3sq7-LVzcrsGJdX3uIxYuT5fow6gresGab2Q,49.58,17.3,CGC 10,['PriceCharting'],https://www.pricecharting.com/game/pokemon-japanese-start-deck-100-corocoro/pikachu-v-1,0.95,Pikachu V #1Pokemon Japanese Start Deck 100 Corocoro,v pikachu #1
2022 #030 Mewtwo V CGC 10 Pristine Go Japanese Pokemon,SOL,2.0,164.02,https://collectorcrypt.com/assets/solana/GtxmiJ57kN6pkTqqC2bVnwJPWeNWFT3NPeRhouQSEPhM,https://d1xpxki1g4htqu.cloudfront.net/5pzfrWyHZNOB9i-p4NKTMjhLXs9yl3jGWEYFkViJDww,2.94,-5478.9,CGC 10,['PriceCharting'],https://www.pricecharting.com/game/pokemon-japanese-go/mewtwo-v-30,0.95,Mewtwo V #30Pokemon Japanese Go,v mewtwo #30
2025 #039 Team Rocket's Mewtwo EX CGC 10 Pristine Japanese SV10-Glory of Team Rocket Pokemon,SOL,1.0,82.01,https://collectorcrypt.com/assets/solana/8Gq4LDSVnnUQQC87yXhctEFGvu7aYY1XzFwh4aVnn9wX,https://d1xpxki1g4htqu.cloudfront.net/JBVpMKqOSIXt8HzKLEypiHdYR5iVPvctADccejfxDdE,2.48,-3206.9,CGC 10,['PriceCharting'],https://www.pricecharting.com/game/pokemon-japanese-glory-of-team-rocket/team-rocket%27s-mewtwo-ex-39,0.95,Team Rocket's Mewtwo ex #39Pokemon Japanese Glory of Team Rocket,ex mewtwo #39
2019 #036 Mewtwo CGC 10 Pristine Double Blaze - SM10 - Japanese Pokemon,SOL,1.0,82.01,https://collectorcrypt.com/assets/solana/FmQYwt4VxjjMb21ePZAtqP4Jz6frLdZVFUXNi2YVvKQN,https://d1xpxki1g4htqu.cloudfront.net/M3vEfA7rCYvQ-TCkDZwZpJoLHP5UkDugWs9Js_eV0FU,3.33,-2362.8,CGC 10,['PriceCharting'],https://www.pricecharting.com/game/pokemon-japanese-double-blaze/mewtwo-36,0.95,Mewtwo #36Pokemon Japanese Double Blaze,mewtwo #36
2022 #051 Mewtwo Vstar CGC 10 Pristine Japanese Sword & Shield Vstar Universe Pokemon,SOL,0.5,41.01,https://collectorcrypt.com/assets/solana/HWYuy4WyqyQH2cHG2KkDDZhrKSAGvMiFsBwWgKkrbj3a,https://d1xpxki1g4htqu.cloudfront.net/sXDv9Hglzuqv-SyvZAOrhv8PKkSPbjkulusLKORLV94,2.73,-1402.2,CGC 10,['PriceCharting'],https://www.pricecharting.com/game/pokemon-japanese-vstar-universe/mewtwo-vstar-51,0.95,Mewtwo VSTAR #51Pokemon Japanese VSTAR Universe,v mewtwo #51
2022 #055 Radiant Gardevoir CGC 10 Pristine Japanese Sword & Shield Vstar Universe Pokemon,SOL,0.5,41.01,https://collectorcrypt.com/assets/solana/GK3TF5qQzVdy39oVqa1pjgDNMtW8PPbdqXBvJHE3MbuW,https://d1xpxki1g4htqu.cloudfront.net/0Ko3hXDJrdAbM3tQDD_bskPxy2lNX3iP6piJ60JWIws,1.8,-2178.3,CGC 10,['PriceCharting'],https://www.pricecharting.com/game/pokemon-japanese-vstar-universe/radiant-gardevoir-55,0.95,Radiant Gardevoir #55Pokemon Japanese VSTAR Universe,v gardevoir #55
2023 #009 Blastoise EX CGC 10 Mew EN-151 Pokemon,SOL,0.5,41.01,https://collectorcrypt.com/assets/solana/E9rhAPzg2zHdELnxQzJVFrwq6XW3g9Er1LhBYNrRbGXm,https://d1xpxki1g4htqu.cloudfront.net/kvIAjqOKz2ISWoaKxcVDqv4GG25GIJrdHgYyLRzNlwU,1.74,-2256.9,CGC 10,['PriceCharting'],https://www.pricecharting.com/game/pokemon-korean-scarlet-&-violet-151/blastoise-ex-9,0.95,Blastoise ex #9Pokemon Korean Scarlet & Violet 151,ex blastoise #9
2025 #228 Mega Lucario ex CGC 9 Mega Dream ex - M2a - Japanese Pokemon,SOL,0.5,41.01,https://collectorcrypt.com/assets/solana/8NJPRVDxEiqjhsNJ5oVEj3E5pQvgSA9MYpbKoc4yWegp,https://d1xpxki1g4htqu.cloudfront.net/3ibXKT8c-jSvKgpvW-ceTXaZe_kdPR4FdALhs4plzqM,9.45,-334.0,CGC 9,['PriceCharting'],https://www.pricecharting.com/game/pokemon-japanese-mega-dream-ex/mega-lucario-ex-228,0.95,Mega Lucario ex #228Pokemon Japanese Mega Dream ex,ex lucario #228
2025 #059 Umbreon CGC 10 Pre EN-Prismatic Evolutions Pokemon,SOL,0.5,41.01,https://collectorcrypt.com/assets/solana/HbRKEEGAeB55mpzUVH9JGXZxCfvvdgtbPSVxinchLwix,https://d1xpxki1g4htqu.cloudfront.net/NS1bzEZJoytx5LDbvrrDekWpboiQFASsxM82PUzZA0s,1.99,-1960.8,CGC 10,['PriceCharting'],https://www.pricecharting.com/game/pokemon-prismatic-evolutions/umbreon-59,0.95,Umbreon #59Pokemon Prismatic Evolutions,v umbreon #59
2025 #03 01 Gengar CGC 10 Pristine Gem Pack Volume 3 - CBB3C - Simplified Chinese Pokemon,SOL,0.5,41.01,https://collectorcrypt.com/assets/solana/3UcsUYqiEoK51XBvTRuhWCpKXnaiqBpb77gvgaFNhGqB,https://d1xpxki1g4htqu.cloudfront.net/9pl82kZguAxc3BwzIqEhewypIaZl6gDBE9zEo8Kqqnw,110.0,62.7,CGC 10,['PriceCharting'],https://www.pricecharting.com/game/pokemon-chinese-gem-pack-3/gengar-307,0.95,Gengar #307Pokemon Chinese Gem Pack 3,v gengar #3
2012 #24 Squirtle CGC 9 Plasma Storm - English Pokemon,SOL,0.5,41.01,https://collectorcrypt.com/assets/solana/5DgZZh8qwmVok18kNgYQ5GRcsrE2Unas1pYpr1gtdKpS,https://d1xpxki1g4htqu.cloudfront.net/x-cqdhw9OhvoNFRaRop9UNXwD1X0DVrpLVz2udkWu5M,2.99,-1271.6,CGC 9,['PriceCharting'],https://www.pricecharting.com/game/pokemon-plasma-storm/squirtle-24,0.95,Squirtle #24Pokemon Plasma Storm,squirtle #24
2021 #009 Full Art/Surfing Pikachu Vmax CGC 9.5 Celebrations Pokemon,SOL,0.5,41.01,https://collectorcrypt.com/assets/solana/GfS66vzfEqzjrkDjLMNhuXpbqwoeSWxTYnH67wM2aQCZ,https://d1xpxki1g4htqu.cloudfront.net/I_s23HHaMCW3cuAHr9V6NcQlPWp_KU4m5h4oesAKaig,5.5,-645.6,CGC 9.5,['PriceCharting'],https://www.pricecharting.com/game/pokemon-celebrations/surfing-pikachu-vmax-9,0.95,Surfing Pikachu VMAX #9Pokemon Celebrations,vmax pikachu #9
2025 #03 01 Gengar CGC 10 Pristine Gem Pack Volume 3 - CBB3C - Simplified Chinese Pokemon,SOL,0.5,41.01,https://collectorcrypt.com/assets/solana/3U59xGfuNEedvRAETf2CUA9dkSKeiRL1Z57zTZZFnzZw,https://d1xpxki1g4htqu.cloudfront.net/P33ytF5CO6EF00cdQbOW_ES7HWZeCzjDdfbxXf9NDKQ,110.0,62.7,CGC 10,['PriceCharting'],https://www.pricecharting.com/game/pokemon-chinese-gem-pack-3/gengar-307,0.95,Gengar #307Pokemon Chinese Gem Pack 3,v gengar #3
2013 #64 Umbreon CGC 6.5 Plasma Freeze - English Pokemon,SOL,0.5,41.01,https://collectorcrypt.com/assets/solana/EB17zRwZ1C8Pf88RAbGZTD4WTYseNb4XRfXNN4VHgiJg,https://d1xpxki1g4htqu.cloudfront.net/d2HX19rFd5XqnfeXOMIVWycWXtKzZv9U7dNFTWM4Njo,38.44,-6.7,CGC 6.5,['PriceCharting'],https://www.pricecharting.com/game/pokemon-plasma-freeze/umbreon-64,0.95,Umbreon #64Pokemon Plasma Freeze,umbreon #64
2019 #229 Full Art/Dragonite GX CGC 8.5 Sun & Moon Unified Minds Pokemon,SOL,0.5,41.01,https://collectorcrypt.com/assets/solana/FkHXJbNZPJV17Yuw9X6GuuRqFzx2T8ErQXaFNAiow9Mz,https://d1xpxki1g4htqu.cloudfront.net/eXPtoKfAvLQE-gx8zbeXh7_exPGOuKYTTC3zVZnekp0,34.04,-20.5,CGC 8.5,['PriceCharting'],https://www.pricecharting.com/game/pokemon-unified-minds/dragonite-gx-229,0.95,Dragonite GX #229Pokemon Unified Minds,gx dragonite #229
2020 #050 Charizard V BGS 9.5 Swsh Black Star Promo Pokemon,SOL,49.99,4099.68,https://collectorcrypt.com/assets/solana/CAxv9aSTK8kiPpyD8PMTrGsGmmPph26B4HjEGkLKnTGa,https://d1xpxki1g4htqu.cloudfront.net/gE3SYOvsFSa4R2YrNhfXRsUtCWU6KOrumrdJYKA0Pd8,13.54,-30178.3,BGS 9.5,['PriceCharting'],https://www.pricecharting.com/game/pokemon-promo/charizard-v-swsh050,0.95,Charizard V #SWSH050Pokemon Promo,v charizard #50
2021 #090 Full Art/Glaceon Vmax-Hyper PSA 10 Korean Sword & Shield Eevee Heroes Pokemon,SOL,49.0,4018.49,https://collectorcrypt.com/assets/solana/BGjgLuR9orWovF7AgYV3jME1rLZEwD7Qfz1RBwEyUN6B,https://d1xpxki1g4htqu.cloudfront.net/iiDwB_3ADWfwxJXhKCC7gP_xk5ODAmutJzncAnwCjsw,22.51,-17752.0,PSA 10,['PriceCharting'],https://www.pricecharting.com/game/pokemon-japanese-eevee-heroes/glaceon-vmax-90,0.95,Glaceon VMAX #90Pokemon Japanese Eevee Heroes,vmax eevee #90
2022 #212 Full Art/Charizard Vstar CGC 10 Pristine Japanese Sword & Shield Vstar Universe Pokemon,SOL,166.0,13613.66,https://collectorcrypt.com/assets/solana/FFHFkVSRJgEdBsgqePrK4UZBmbfPfd51b3vrdNWZiza7,https://d1xpxki1g4htqu.cloudfront.net/zt6U-Q1vBGvULnaW7lTMqUHEsSsIUwscgXsJf0qeWFY,69.99,-19350.9,CGC 10,['PriceCharting'],https://www.pricecharting.com/game/pokemon-japanese-vstar-universe/charizard-vstar-212,0.95,Charizard VSTAR #212Pokemon Japanese VSTAR Universe,v charizard #212
2019 #22 Charizard & Braixen GX CGC 10 Sun & Moon Cosmic Eclipse Pokemon,SOL,76.0,6232.76,https://collectorcrypt.com/assets/solana/BTsBgV2TCdespi4y8sgtzGR7822wRQwxDWEmHsNaFwhV,https://d1xpxki1g4htqu.cloudfront.net/n0r_15RIMBj12IXySe9r-22s0xRWhQ0n3DkitLynZrw,28.42,-21830.9,CGC 10,['PriceCharting'],https://www.pricecharting.com/game/pokemon-cosmic-eclipse/charizard-&-braixen-gx-22,0.95,Charizard & Braixen GX #22Pokemon Cosmic Eclipse,gx charizard #22
2024 #092 Umbreon CGC 10 Pristine Japanese Sv8a-Terastal Fest EX Pokemon,SOL,46.0,3772.46,https://collectorcrypt.com/assets/solana/7pfCekCcqyPSQGfrVZP52cK8ABepoucnSDYRGYXgvhC1,https://d1xpxki1g4htqu.cloudfront.net/FEM2KTrTbQ0ksRuxN0XZEaPoi5puJOdlsBzW2IJCU-o,2.0,-188523.0,CGC 10,['PriceCharting'],https://www.pricecharting.com/game/pokemon-korean-terastal-festival-ex/umbreon-poke-ball-92,0.95,Umbreon [Poke Ball] #92Pokemon Korean Terastal Festival ex,ex umbreon #92
2025 #173 Eevee BGS 9.5 Svp EN-SV Black Star Promo Pokemon,SOL,67.0,5494.67,https://collectorcrypt.com/assets/solana/14fZPKyBJNQjTnx67v7GTnn39tQMduCZ8BtmJvUQeFXu,https://d1xpxki1g4htqu.cloudfront.net/GE8W-OMXh0FXVWgpzflplFhGp78AyQEpIiTKolqTYCw,14.28,-38378.1,BGS 9.5,['PriceCharting'],https://www.pricecharting.com/game/pokemon-promo/eevee-173,0.95,Eevee #173Pokemon Promo,v eevee #173
2018 #177a Full Art/Rayquaza GX PSA 10 Sun & Moon Celestial Storm Pokemon,SOL,390.0,31983.9,https://collectorcrypt.com/assets/solana/EeqCuBRaE66xd2Rvim4kmK9sY4YcTtMQWDKaX2buXBdC,https://d1xpxki1g4htqu.cloudfront.net/HTFcY-jwUJSedeqchjYGn17kKkbU05V0NvF5yLBLb9o,29.89,-106905.4,PSA 10,['PriceCharting'],https://www.pricecharting.com/game/pokemon-celestial-storm/rayquaza-gx-jumbo-177a,0.95,Rayquaza GX [Jumbo] #177APokemon Celestial Storm,gx rayquaza #177a
2002 #94 Bulbasaur CGC 9 Expedition Pokemon,SOL,120.0,9841.2,https://collectorcrypt.com/assets/solana/8KHwbiGnpAeegtCpund4mrD4DpcRxgsDYtqTHUj5nMp5,https://d1xpxki1g4htqu.cloudfront.net/mcD3p52qg8N-fi9eK0OxxWnmYvwM0M1tcOpZcV3piTk,23.77,-41301.8,CGC 9,['PriceCharting'],https://www.pricecharting.com/game/pokemon-expedition/bulbasaur-94,0.95,Bulbasaur #94Pokemon Expedition,ex bulbasaur #94
2023 #186 Ninetales EX CGC 10 Pristine Mew EN-151 Pokemon,SOL,170.0,13941.7,https://collectorcrypt.com/assets/solana/5NM9YwP5WAQ96XATn1kdMmT469ojWJcyMT4kC5LahPP4,https://d1xpxki1g4htqu.cloudfront.net/_Df1vsbA2MO0ekYyNByNTOQV8mlN6OPmlPVdAGYw4sk,13.5,-103171.9,CGC 10,['PriceCharting'],https://www.pricecharting.com/game/pokemon-scarlet-&-violet-151/ninetales-ex-186,0.95,Ninetales ex #186Pokemon Scarlet & Violet 151,ex ninetales #186
1999 #6 Charizard-Holo PSA 6 Japanese CD Promo Pokemon,SOL,2000.0,164020.0,https://collectorcrypt.com/assets/solana/A9ccAJzxkVRhhV1Y5ZaUsu6NPtcAUjz52F9QhvBzNKg7,https://d1xpxki1g4htqu.cloudfront.net/AHAL9IlBTi00lY542Lv8Ins6uRzGbSp7NZpCnElbxC8,372.5,-43932.2,PSA 6,['PriceCharting'],https://www.pricecharting.com/game/pokemon-japanese-cd-promo/charizard-holo-6,0.95,Charizard [Holo] #6Pokemon Japanese CD Promo,holo charizard #6
2021 #4 Charizard PSA 9 Celebrations Ultra-Premium Collection Pokemon,SOL,600.0,49206.0,https://collectorcrypt.com/assets/solana/AYEW5yc2u3tC4MEnV8rQEQGZKogQ8qXvf1U6CZDcUgQ9,https://d1xpxki1g4htqu.cloudfront.net/APsXWebrjMBdmZtrmgULd5VpPn-bZGxk7DpJjOZMb9E,182.1,-26921.4,PSA 9,['PriceCharting'],https://www.pricecharting.com/game/pokemon-celebrations/charizard-4,0.95,Charizard #4Pokemon Celebrations,charizard #4
2020 #138 Rayquaza PSA 10 Sword & Shield Vivid Voltage Pokemon,SOL,1.3,106.61,https://collectorcrypt.com/assets/solana/HVLnMVbTyGjxXKSaCmLyjRUA1RyznLqDZJhXiuF53aKK,https://d1xpxki1g4htqu.cloudfront.net/FWJjF8U4AbRbrrjoJNJ8tsC_6xXM2GrtGEw9p0DLPzM,15.07,-607.4,PSA 10,['PriceCharting'],https://www.pricecharting.com/game/pokemon-vivid-voltage/rayquaza-138,0.95,Rayquaza #138Pokemon Vivid Voltage,v rayquaza #138
2024 #092 Radiant Eevee PSA 10 Simplified Chinese Cs5a C-Gallant Galaxy: Charm Pokemon,SOL,2.0,164.02,https://collectorcrypt.com/assets/solana/zGfro1JrepR5iT4XmPKfaDWhBtKk1DtwSgmUtoXDCma,https://d1xpxki1g4htqu.cloudfront.net/n9v0hgaoHaQPMGDPCAdDydeKX1XWvjKfm9rlrP-OmAQ,16.2,-912.5,PSA 10,['PriceCharting'],https://www.pricecharting.com/game/pokemon-chinese-cs5ac/radiant-eevee-92,0.95,Radiant Eevee #92Pokemon Chinese CS5aC,v eevee #92
